CustomerRiskRank,ChurnProbability,ChurnProbabilityPercent,RiskCategory,RetentionPriority
6196,0.014016540214973247,1.4,Low,Low Priority
6197,0.01401089890438723,1.4,Low,Low Priority
6198,0.014009101581844976,1.4,Low,Low Priority
6199,0.013976872672280203,1.4,Low,Low Priority
6200,0.013969106211728066,1.4,Low,Low Priority
6201,0.013959912729850102,1.4,Low,Low Priority
6202,0.013905890492800253,1.39,Low,Low Priority
6203,0.013791072287129452,1.38,Low,Low Priority
6204,0.013789005947967213,1.38,Low,Low Priority
6205,0.013761066998282105,1.38,Low,Low Priority
6206,0.013745546743925568,1.37,Low,Low Priority
6207,0.013714415346148721,1.37,Low,Low Priority
6208,0.013686203808803653,1.37,Low,Low Priority
6209,0.0136792443720061,1.37,Low,Low Priority
6210,0.013656578335198753,1.37,Low,Low Priority
6211,0.013654621075367471,1.37,Low,Low Priority
6212,0.013640672250833272,1.36,Low,Low Priority
6213,0.013632716864359056,1.36,Low,Low Priority
6214,0.013623968804827271,1.36,Low,Low Priority
6215,0.013617365673897586,1.36,Low,Low Priority
6216,0.013526380504215814,1.35,Low,Low Priority
6217,0.0135164008037331,1.35,Low,Low Priority
6218,0.013491702382531444,1.35,Low,Low Priority
6219,0.013479421759415118,1.35,Low,Low Priority
6220,0.013473891017148345,1.35,Low,Low Priority
6221,0.013451340880846414,1.35,Low,Low Priority
6222,0.013415485724193795,1.34,Low,Low Priority
6223,0.013360285536092843,1.34,Low,Low Priority
6224,0.013336608359618758,1.33,Low,Low Priority
6225,0.013336476946282188,1.33,Low,Low Priority
6226,0.013334043608644625,1.33,Low,Low Priority
6227,0.01329655145796373,1.33,Low,Low Priority
6228,0.013293503572439816,1.33,Low,Low Priority
6229,0.013277042727944725,1.33,Low,Low Priority
6230,0.013257866772586202,1.33,Low,Low Priority
6231,0.013257664390818385,1.33,Low,Low Priority
6232,0.013237727181022233,1.32,Low,Low Priority
6233,0.013219920790472533,1.32,Low,Low Priority
6234,0.013182715607083824,1.32,Low,Low Priority
6235,0.013177869240858099,1.32,Low,Low Priority
6236,0.013176995561659752,1.32,Low,Low Priority
6237,0.013162015187512078,1.32,Low,Low Priority
6238,0.01315199082670934,1.32,Low,Low Priority
6239,0.013115006444045845,1.31,Low,Low Priority
6240,0.013070360539183744,1.31,Low,Low Priority
6241,0.013069850258452254,1.31,Low,Low Priority
6242,0.01303573465609124,1.3,Low,Low Priority
6243,0.012950998399548901,1.3,Low,Low Priority
6244,0.012934464874405761,1.29,Low,Low Priority
6245,0.012872950250053479,1.29,Low,Low Priority
6246,0.012869295098254286,1.29,Low,Low Priority
6247,0.012858498827011356,1.29,Low,Low Priority
6248,0.012857206454066862,1.29,Low,Low Priority
6249,0.012815330557998375,1.28,Low,Low Priority
6250,0.012803876091741153,1.28,Low,Low Priority
6251,0.012721999104128136,1.27,Low,Low Priority
6252,0.012715514223930635,1.27,Low,Low Priority
6253,0.012714669548990759,1.27,Low,Low Priority
6254,0.012702515711022155,1.27,Low,Low Priority
6255,0.012702386543629728,1.27,Low,Low Priority
6256,0.012700665614703174,1.27,Low,Low Priority
6257,0.012697090965975414,1.27,Low,Low Priority
6258,0.012660073369806917,1.27,Low,Low Priority
6259,0.012656417531478862,1.27,Low,Low Priority
6260,0.012645926878992929,1.26,Low,Low Priority
6261,0.012623521057919944,1.26,Low,Low Priority
6262,0.012614092978832914,1.26,Low,Low Priority
6263,0.012608846260026417,1.26,Low,Low Priority
6264,0.012602231346219342,1.26,Low,Low Priority
6265,0.012574729041831188,1.26,Low,Low Priority
6266,0.012572672248104636,1.26,Low,Low Priority
6267,0.012541031472723408,1.25,Low,Low Priority
6268,0.012510464875016855,1.25,Low,Low Priority
6269,0.012503275518958438,1.25,Low,Low Priority
6270,0.012497292084041921,1.25,Low,Low Priority
6271,0.012462548996392216,1.25,Low,Low Priority
6272,0.01245930122828358,1.25,Low,Low Priority
6273,0.012436314798118984,1.24,Low,Low Priority
6274,0.012407885301270785,1.24,Low,Low Priority
6275,0.01235514897852898,1.24,Low,Low Priority
6276,0.012337285481251573,1.23,Low,Low Priority
6277,0.01226267027961919,1.23,Low,Low Priority
6278,0.012259252917863998,1.23,Low,Low Priority
6279,0.01225491375395159,1.23,Low,Low Priority
6280,0.012254696509373914,1.23,Low,Low Priority
6281,0.012229011710082007,1.22,Low,Low Priority
6282,0.012206855454648247,1.22,Low,Low Priority
6283,0.012199372914669495,1.22,Low,Low Priority
6284,0.012162195096562512,1.22,Low,Low Priority
6285,0.012106519199711492,1.21,Low,Low Priority
6286,0.012099035884749584,1.21,Low,Low Priority
6287,0.012078264053154285,1.21,Low,Low Priority
6288,0.012053638793084529,1.21,Low,Low Priority
6289,0.012029458905062239,1.2,Low,Low Priority
6290,0.012021397361519382,1.2,Low,Low Priority
6291,0.012016415667277796,1.2,Low,Low Priority
6292,0.0119748992616582,1.2,Low,Low Priority
6293,0.011973185037253947,1.2,Low,Low Priority
6294,0.01196690575844689,1.2,Low,Low Priority
6295,0.011960083278596297,1.2,Low,Low Priority
6296,0.011955784332999968,1.2,Low,Low Priority
6297,0.011942193022443997,1.19,Low,Low Priority
6298,0.011939398195060187,1.19,Low,Low Priority
6299,0.011909599640209979,1.19,Low,Low Priority
6300,0.011905054550677105,1.19,Low,Low Priority
6301,0.011873135717527246,1.19,Low,Low Priority
6302,0.011864104504154082,1.19,Low,Low Priority
6303,0.011821801280036333,1.18,Low,Low Priority
6304,0.011795592382909486,1.18,Low,Low Priority
6305,0.011774304135011073,1.18,Low,Low Priority
6306,0.01177210166474004,1.18,Low,Low Priority
6307,0.011759257807927472,1.18,Low,Low Priority
6308,0.01175836747138902,1.18,Low,Low Priority
6309,0.011746079437618464,1.17,Low,Low Priority
6310,0.011739144975727207,1.17,Low,Low Priority
6311,0.01173203252418499,1.17,Low,Low Priority
6312,0.011730200708044678,1.17,Low,Low Priority
6313,0.011726485522326082,1.17,Low,Low Priority
6314,0.01166240696679315,1.17,Low,Low Priority
6315,0.011652458080452116,1.17,Low,Low Priority
6316,0.011640472208535509,1.16,Low,Low Priority
6317,0.011638919029740775,1.16,Low,Low Priority
6318,0.0116362860571736,1.16,Low,Low Priority
6319,0.011607538127525045,1.16,Low,Low Priority
6320,0.011592647553584896,1.16,Low,Low Priority
6321,0.011591249203006115,1.16,Low,Low Priority
6322,0.011581266144908233,1.16,Low,Low Priority
6323,0.011559608367128441,1.16,Low,Low Priority
6324,0.011547461660769172,1.15,Low,Low Priority
6325,0.011533701728455852,1.15,Low,Low Priority
6326,0.011508740847122412,1.15,Low,Low Priority
6327,0.01146517895146699,1.15,Low,Low Priority
6328,0.011432631773486121,1.14,Low,Low Priority
6329,0.011426610845329348,1.14,Low,Low Priority
6330,0.011409404666197453,1.14,Low,Low Priority
6331,0.011348665967455467,1.13,Low,Low Priority
6332,0.011287152293903488,1.13,Low,Low Priority
6333,0.011280768612268644,1.13,Low,Low Priority
6334,0.011269793453828524,1.13,Low,Low Priority
6335,0.011234897571342025,1.12,Low,Low Priority
6336,0.011234786479355408,1.12,Low,Low Priority
6337,0.011228100385382255,1.12,Low,Low Priority
6338,0.011225222670889717,1.12,Low,Low Priority
6339,0.011215457957759679,1.12,Low,Low Priority
6340,0.011214013592399673,1.12,Low,Low Priority
6341,0.01121117219750885,1.12,Low,Low Priority
6342,0.011177385798844731,1.12,Low,Low Priority
6343,0.011174706140712493,1.12,Low,Low Priority
6344,0.011162588715218712,1.12,Low,Low Priority
6345,0.011161857339806507,1.12,Low,Low Priority
6346,0.01114079515405525,1.11,Low,Low Priority
6347,0.011139957147726746,1.11,Low,Low Priority
6348,0.0111294955788276,1.11,Low,Low Priority
6349,0.011112273749671244,1.11,Low,Low Priority
6350,0.011103912351132561,1.11,Low,Low Priority
6351,0.011093641472403461,1.11,Low,Low Priority
6352,0.011064825873450087,1.11,Low,Low Priority
6353,0.01106347706362557,1.11,Low,Low Priority
6354,0.011044729383614808,1.1,Low,Low Priority
6355,0.011022440199460201,1.1,Low,Low Priority
6356,0.01100128056899305,1.1,Low,Low Priority
6357,0.010990957709040239,1.1,Low,Low Priority
6358,0.010972939134578353,1.1,Low,Low Priority
6359,0.010960637104490027,1.1,Low,Low Priority
6360,0.01096017817168378,1.1,Low,Low Priority
6361,0.010953434361801776,1.1,Low,Low Priority
6362,0.010934341381735432,1.09,Low,Low Priority
6363,0.010887227222811156,1.09,Low,Low Priority
6364,0.010858920232653082,1.09,Low,Low Priority
6365,0.010857790284876073,1.09,Low,Low Priority
6366,0.010839895077495517,1.08,Low,Low Priority
6367,0.01083228170078936,1.08,Low,Low Priority
6368,0.010828318184980704,1.08,Low,Low Priority
6369,0.01081426718042452,1.08,Low,Low Priority
6370,0.010795761813340445,1.08,Low,Low Priority
6371,0.01077853099778162,1.08,Low,Low Priority
6372,0.010771423842939618,1.08,Low,Low Priority
6373,0.01076547295680178,1.08,Low,Low Priority
6374,0.01074015210390978,1.07,Low,Low Priority
6375,0.010721830013610979,1.07,Low,Low Priority
6376,0.010692556259805341,1.07,Low,Low Priority
6377,0.01068764328857534,1.07,Low,Low Priority
6378,0.010665546156611055,1.07,Low,Low Priority
6379,0.01063617062677356,1.06,Low,Low Priority
6380,0.010606876239375198,1.06,Low,Low Priority
6381,0.010604707492683454,1.06,Low,Low Priority
6382,0.010603268565134117,1.06,Low,Low Priority
6383,0.010598045737426296,1.06,Low,Low Priority
6384,0.010585987478827236,1.06,Low,Low Priority
6385,0.010569356653552091,1.06,Low,Low Priority
6386,0.010566664397900296,1.06,Low,Low Priority
6387,0.01053496557734992,1.05,Low,Low Priority
6388,0.010514127902817002,1.05,Low,Low Priority
6389,0.01048998056522948,1.05,Low,Low Priority
6390,0.010489029446345083,1.05,Low,Low Priority
6391,0.01045840994037465,1.05,Low,Low Priority
6392,0.01041949981323912,1.04,Low,Low Priority
6393,0.010385827111829738,1.04,Low,Low Priority
6394,0.010367494188407446,1.04,Low,Low Priority
6395,0.010348902380393488,1.03,Low,Low Priority
6396,0.010332277257694871,1.03,Low,Low Priority
6397,0.010304444660009768,1.03,Low,Low Priority
6398,0.010286936325899033,1.03,Low,Low Priority
6399,0.010243855733522404,1.02,Low,Low Priority
6400,0.0102092251161135,1.02,Low,Low Priority
6401,0.010178353034038846,1.02,Low,Low Priority
6402,0.010176655908303864,1.02,Low,Low Priority
6403,0.010172464654970983,1.02,Low,Low Priority
6404,0.010146424400034283,1.01,Low,Low Priority
6405,0.010139213609588579,1.01,Low,Low Priority
6406,0.010137764354554905,1.01,Low,Low Priority
6407,0.010118647998821551,1.01,Low,Low Priority
6408,0.010104314763207738,1.01,Low,Low Priority
6409,0.010094504217927682,1.01,Low,Low Priority
6410,0.010072014743425534,1.01,Low,Low Priority
6411,0.010046404759523694,1.0,Low,Low Priority
6412,0.01003551240800559,1.0,Low,Low Priority
6413,0.010027628560563143,1.0,Low,Low Priority
6414,0.010013809948731824,1.0,Low,Low Priority
6415,0.009990660045158707,1.0,Low,Low Priority
6416,0.009977010591109775,1.0,Low,Low Priority
6417,0.009975949171205131,1.0,Low,Low Priority
6418,0.009964912961746897,1.0,Low,Low Priority
6419,0.009943377575219105,0.99,Low,Low Priority
6420,0.00994194029306842,0.99,Low,Low Priority
6421,0.00993562472097504,0.99,Low,Low Priority
6422,0.009928136914071892,0.99,Low,Low Priority
6423,0.009927034476212328,0.99,Low,Low Priority
6424,0.009924610394440762,0.99,Low,Low Priority
6425,0.009911589523601962,0.99,Low,Low Priority
6426,0.009905328244514866,0.99,Low,Low Priority
6427,0.009893469128888423,0.99,Low,Low Priority
6428,0.009884954724568587,0.99,Low,Low Priority
6429,0.009855705836660176,0.99,Low,Low Priority
6430,0.009818231549786368,0.98,Low,Low Priority
6431,0.009808387585916534,0.98,Low,Low Priority
6432,0.00978686889261321,0.98,Low,Low Priority
6433,0.009779292886377897,0.98,Low,Low Priority
6434,0.009754468127020247,0.98,Low,Low Priority
6435,0.009718045464768196,0.97,Low,Low Priority
6436,0.00971031154068995,0.97,Low,Low Priority
6437,0.009703037203564233,0.97,Low,Low Priority
6438,0.009698610109258458,0.97,Low,Low Priority
6439,0.009669228109054953,0.97,Low,Low Priority
6440,0.009666356669471292,0.97,Low,Low Priority
6441,0.009596509514877003,0.96,Low,Low Priority
6442,0.009593094064369673,0.96,Low,Low Priority
6443,0.009582406346799419,0.96,Low,Low Priority
6444,0.009561198889795312,0.96,Low,Low Priority
6445,0.009551777740837934,0.96,Low,Low Priority
6446,0.009544383570042073,0.95,Low,Low Priority
6447,0.009527780290421712,0.95,Low,Low Priority
6448,0.009479568292376311,0.95,Low,Low Priority
6449,0.009465712862036032,0.95,Low,Low Priority
6450,0.009448244731855373,0.94,Low,Low Priority
6451,0.009436705488586319,0.94,Low,Low Priority
6452,0.009427718231640845,0.94,Low,Low Priority
6453,0.00940718332734999,0.94,Low,Low Priority
6454,0.009406440168894165,0.94,Low,Low Priority
6455,0.009398474745977953,0.94,Low,Low Priority
6456,0.009380100812897908,0.94,Low,Low Priority
6457,0.009372324722366106,0.94,Low,Low Priority
6458,0.00935794868086598,0.94,Low,Low Priority
6459,0.009355425747463259,0.94,Low,Low Priority
6460,0.009348517947537835,0.93,Low,Low Priority
6461,0.00934377340150529,0.93,Low,Low Priority
6462,0.009326051925051447,0.93,Low,Low Priority
6463,0.00930403422579133,0.93,Low,Low Priority
6464,0.009303313551670526,0.93,Low,Low Priority
6465,0.009286538006552929,0.93,Low,Low Priority
6466,0.00927765128715722,0.93,Low,Low Priority
6467,0.009270842147968271,0.93,Low,Low Priority
6468,0.009267599269972721,0.93,Low,Low Priority
6469,0.009261517864392188,0.93,Low,Low Priority
6470,0.00922630917352143,0.92,Low,Low Priority
6471,0.00921860390816157,0.92,Low,Low Priority
6472,0.009217565751073806,0.92,Low,Low Priority
6473,0.009204744556662854,0.92,Low,Low Priority
6474,0.009196435366727245,0.92,Low,Low Priority
6475,0.009172684413393785,0.92,Low,Low Priority
6476,0.0091713600312382,0.92,Low,Low Priority
6477,0.009141376596196973,0.91,Low,Low Priority
6478,0.009124959489852329,0.91,Low,Low Priority
6479,0.009112402722722271,0.91,Low,Low Priority
6480,0.009054227812298908,0.91,Low,Low Priority
6481,0.009039901311662716,0.9,Low,Low Priority
6482,0.009035075342839155,0.9,Low,Low Priority
6483,0.008996697009131353,0.9,Low,Low Priority
6484,0.008987858471089785,0.9,Low,Low Priority
6485,0.008972802910658636,0.9,Low,Low Priority
6486,0.008959736007643397,0.9,Low,Low Priority
6487,0.008948199455672365,0.89,Low,Low Priority
6488,0.008926998920352135,0.89,Low,Low Priority
6489,0.008889300746502744,0.89,Low,Low Priority
6490,0.008863380374728188,0.89,Low,Low Priority
6491,0.00881284654653238,0.88,Low,Low Priority
6492,0.00881159472889732,0.88,Low,Low Priority
6493,0.008795304743867029,0.88,Low,Low Priority
6494,0.008789569235406212,0.88,Low,Low Priority
6495,0.008762141742879075,0.88,Low,Low Priority
6496,0.008758066579888533,0.88,Low,Low Priority
6497,0.008749601859130571,0.87,Low,Low Priority
6498,0.008740713530255635,0.87,Low,Low Priority
6499,0.0086601109874093,0.87,Low,Low Priority
6500,0.00863721614339673,0.86,Low,Low Priority
6501,0.008612598092191965,0.86,Low,Low Priority
6502,0.008587254721096314,0.86,Low,Low Priority
6503,0.00854346737150059,0.85,Low,Low Priority
6504,0.008542284798089776,0.85,Low,Low Priority
6505,0.008536388054729551,0.85,Low,Low Priority
6506,0.00851418805767787,0.85,Low,Low Priority
6507,0.008491292199389598,0.85,Low,Low Priority
6508,0.008479180610733945,0.85,Low,Low Priority
6509,0.008476121577104138,0.85,Low,Low Priority
6510,0.00846205715725284,0.85,Low,Low Priority
6511,0.008458523458576265,0.85,Low,Low Priority
6512,0.008449110921332057,0.84,Low,Low Priority
6513,0.008428196224701468,0.84,Low,Low Priority
6514,0.008403730060434622,0.84,Low,Low Priority
6515,0.008399714362360401,0.84,Low,Low Priority
6516,0.008373662613403571,0.84,Low,Low Priority
6517,0.008321887056046686,0.83,Low,Low Priority
6518,0.008321452147270172,0.83,Low,Low Priority
6519,0.00831685251496942,0.83,Low,Low Priority
6520,0.008300351861546169,0.83,Low,Low Priority
6521,0.008279945043863517,0.83,Low,Low Priority
6522,0.008277209276044648,0.83,Low,Low Priority
6523,0.008245699433543278,0.82,Low,Low Priority
6524,0.008221112777941214,0.82,Low,Low Priority
6525,0.008196359971584513,0.82,Low,Low Priority
6526,0.008191444111301878,0.82,Low,Low Priority
6527,0.00819034762306593,0.82,Low,Low Priority
6528,0.008179665257887115,0.82,Low,Low Priority
6529,0.008142061692234952,0.81,Low,Low Priority
6530,0.0081233480833614,0.81,Low,Low Priority
6531,0.008095395543344552,0.81,Low,Low Priority
6532,0.008075459468717527,0.81,Low,Low Priority
6533,0.008039442995828623,0.8,Low,Low Priority
6534,0.00803233351552607,0.8,Low,Low Priority
6535,0.0080195810654719,0.8,Low,Low Priority
6536,0.008015496112562534,0.8,Low,Low Priority
6537,0.008010751200741911,0.8,Low,Low Priority
6538,0.007979668414594236,0.8,Low,Low Priority
6539,0.007978078361733415,0.8,Low,Low Priority
6540,0.00795614713604458,0.8,Low,Low Priority
6541,0.007916932013274798,0.79,Low,Low Priority
6542,0.00791345592953768,0.79,Low,Low Priority
6543,0.007910341930065989,0.79,Low,Low Priority
6544,0.007894436842630472,0.79,Low,Low Priority
6545,0.007879885311268025,0.79,Low,Low Priority
6546,0.007879004504436925,0.79,Low,Low Priority
6547,0.007871797834101447,0.79,Low,Low Priority
6548,0.007846826159956253,0.78,Low,Low Priority
6549,0.007835793000984782,0.78,Low,Low Priority
6550,0.007825416956135171,0.78,Low,Low Priority
6551,0.007803463576828396,0.78,Low,Low Priority
6552,0.007773079764499929,0.78,Low,Low Priority
6553,0.0077728679204907575,0.78,Low,Low Priority
6554,0.007724896352568592,0.77,Low,Low Priority
6555,0.00771679913608719,0.77,Low,Low Priority
6556,0.007716732869173776,0.77,Low,Low Priority
6557,0.0077035930121569516,0.77,Low,Low Priority
6558,0.007702148448568604,0.77,Low,Low Priority
6559,0.007668986543418261,0.77,Low,Low Priority
6560,0.007662207145053251,0.77,Low,Low Priority
6561,0.007644378912665938,0.76,Low,Low Priority
6562,0.007639751523268306,0.76,Low,Low Priority
6563,0.007617862562557622,0.76,Low,Low Priority
6564,0.0075851420559875,0.76,Low,Low Priority
6565,0.007576189536038184,0.76,Low,Low Priority
6566,0.007514626708867856,0.75,Low,Low Priority
6567,0.007509550653797334,0.75,Low,Low Priority
6568,0.007506257713538268,0.75,Low,Low Priority
6569,0.007481900106944876,0.75,Low,Low Priority
6570,0.007479738926126647,0.75,Low,Low Priority
6571,0.007476235000930658,0.75,Low,Low Priority
6572,0.007465824751301646,0.75,Low,Low Priority
6573,0.007457487488632786,0.75,Low,Low Priority
6574,0.007440788813607977,0.74,Low,Low Priority
6575,0.007436665958751322,0.74,Low,Low Priority
6576,0.007427898125258319,0.74,Low,Low Priority
6577,0.007422319327048725,0.74,Low,Low Priority
6578,0.0073613136265328494,0.74,Low,Low Priority
6579,0.007320959528570623,0.73,Low,Low Priority
6580,0.007314586782264492,0.73,Low,Low Priority
6581,0.007302375048267607,0.73,Low,Low Priority
6582,0.0072976792457025135,0.73,Low,Low Priority
6583,0.007290695821520324,0.73,Low,Low Priority
