gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,EstimatedAnnualRevenue,AverageMonthlySpend,ContractWeight,LoyaltyScore,TenureCategory,ServiceCount,RetentionScore,SupportUsageScore,InternetUsageCategory,HighValueCustomer,PremiumCustomer,CustomerValueScore,CustomerRiskScore
Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,No,3045.0,1218.0,101.5,1,31.0,Established Customer,5,43.0,1,High-Speed Internet,0,1,39.04,66.69
Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.3,54.3,No,54.3,651.6,54.3,1,10.7,New Customer,3,15.6,1,Standard Internet,0,0,7.82,88.75
Male,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,No,3014.55,1247.4,103.95,1,30.3,Established Customer,5,42.4,1,High-Speed Internet,0,1,38.57,67.19
Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,No,2095.3,1093.2,91.1,3,46.1,Developing Customer,8,53.8,4,Standard Internet,0,1,47.49,24.61
Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1189.9,No,1197.0,239.4,19.95,3,72.0,Loyal Customer,1,41.0,0,No Internet Service,0,0,35.88,32.28
Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,1914.5,No,1904.4,317.4,26.45,3,80.4,Loyal Customer,2,53.2,0,No Internet Service,0,0,46.14,22.5
Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,2001.5,Yes,1966.8,1072.8,89.4,1,25.4,Developing Customer,4,33.2,2,High-Speed Internet,0,0,27.83,74.45
Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.1,5336.35,No,5407.2,901.2,75.1,3,80.4,Loyal Customer,6,73.2,4,Standard Internet,1,0,76.62,7.5
Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),108.1,7238.6,No,7134.6,1297.2,108.1,2,66.2,Loyal Customer,6,69.6,2,High-Speed Internet,1,1,80.61,27.69
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.15,7998.8,No,7930.8,1321.8,110.15,3,80.4,Loyal Customer,7,78.2,3,High-Speed Internet,1,1,93.88,3.75
Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,3825.85,Yes,3776.45,964.2,80.35,1,42.9,Established Customer,3,43.2,1,High-Speed Internet,0,0,43.44,65.65
Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,No,5686.5,1338.0,111.5,2,55.7,Loyal Customer,7,65.6,3,High-Speed Internet,1,1,70.12,31.47
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,7397.0,No,7455.0,1278.0,106.5,2,69.0,Loyal Customer,6,72.0,2,High-Speed Internet,1,1,83.69,25.68
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,164.6,No,179.1,238.8,19.9,2,26.3,New Customer,1,10.4,0,No Internet Service,0,0,10.26,75.06
Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,111.1,6555.2,No,6554.9,1333.2,111.1,3,71.3,Loyal Customer,7,70.4,3,High-Speed Internet,1,1,81.92,10.28
Male,0,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.7,225.65,No,212.1,848.4,70.7,1,12.1,New Customer,4,21.8,1,Standard Internet,0,0,11.84,84.0
Male,1,Yes,No,38,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.85,955.75,No,944.3,298.2,24.85,1,36.6,Established Customer,0,22.8,0,Standard Internet,0,0,16.67,81.42
Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,No,3374.4,1094.4,91.2,1,35.9,Established Customer,5,47.2,3,High-Speed Internet,0,1,43.08,63.17
Male,0,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,No,2427.2,787.2,65.6,3,55.9,Established Customer,5,47.2,4,Standard Internet,0,0,46.15,28.83
Female,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.65,933.3,Yes,975.6,487.8,40.65,1,26.8,Developing Customer,2,24.4,1,Standard Internet,0,0,17.63,80.95
Female,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.45,780.85,No,832.3,713.4,59.45,1,19.8,Developing Customer,4,28.4,3,Standard Internet,0,0,18.78,78.47
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,No,7916.4,1319.4,109.95,3,80.4,Loyal Customer,7,78.2,3,High-Speed Internet,1,1,93.79,3.75
Male,0,Yes,No,53,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,60.45,3184.25,Yes,3203.85,725.4,60.45,2,57.1,Loyal Customer,5,56.8,3,Standard Internet,0,0,51.21,37.96
Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,764.95,Yes,679.2,1018.8,84.9,1,15.6,New Customer,3,19.8,0,High-Speed Internet,0,0,13.58,85.23
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,No,2772.0,462.0,38.5,3,80.4,Loyal Customer,3,58.2,3,Standard Internet,0,0,53.71,18.75
Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1614.7,No,1573.35,1110.6,92.55,1,21.9,Developing Customer,4,30.2,0,High-Speed Internet,0,1,24.02,76.97
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.55,145.4,Yes,147.1,882.6,73.55,1,11.4,New Customer,2,11.2,1,High-Speed Internet,0,0,6.16,92.0
Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,156.25,Yes,161.2,241.8,20.15,1,15.6,New Customer,1,9.8,0,No Internet Service,0,0,5.55,92.73
Female,0,Yes,No,48,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,34.7,1604.5,Yes,1665.6,416.4,34.7,2,53.6,Established Customer,2,38.8,2,Standard Internet,0,0,33.21,51.73
Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.5,270.15,No,245.0,294.0,24.5,1,17.0,New Customer,2,16.0,0,No Internet Service,0,0,9.14,87.98
Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,1397.475,No,0.0,236.4,19.7,2,20.0,New Customer,1,5.0,0,No Internet Service,0,0,6.5,79.58
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,No,20.6,247.2,20.6,1,10.7,New Customer,1,5.6,0,No Internet Service,0,0,2.62,96.25
Female,0,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),58.0,1734.5,No,1682.0,696.0,58.0,2,40.3,Established Customer,4,37.4,3,Standard Internet,0,0,32.58,53.77
Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.45,7047.5,No,6984.25,1289.4,107.45,2,65.5,Loyal Customer,6,69.0,2,High-Speed Internet,1,1,79.43,28.19
Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,No,524.0,786.0,65.5,1,15.6,New Customer,5,29.8,3,Standard Internet,0,0,17.67,77.73
Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1538.6,No,1552.45,305.4,25.45,3,72.7,Loyal Customer,2,46.6,0,No Internet Service,0,0,40.76,28.02
Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.15,4459.8,No,4506.75,1201.8,100.15,2,51.5,Established Customer,5,52.0,1,High-Speed Internet,1,1,56.42,41.98
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,7459.0,No,7520.4,1253.4,104.45,2,70.4,Loyal Customer,6,73.2,2,High-Speed Internet,1,1,84.67,24.67
Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,306.05,No,253.8,253.8,21.15,1,18.4,New Customer,1,12.2,0,No Internet Service,0,0,7.3,90.73
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,639.7,No,673.4,1154.4,96.2,1,14.9,New Customer,4,24.2,0,High-Speed Internet,0,1,15.75,81.99
Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,No,399.6,532.8,44.4,1,16.3,New Customer,1,10.4,0,Standard Internet,0,0,7.25,92.23
Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.55,4533.9,Yes,4624.65,1290.6,107.55,2,50.1,Established Customer,6,55.8,2,High-Speed Internet,1,1,59.0,39.24
Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.35,5563.65,No,5472.3,1132.2,94.35,3,70.6,Loyal Customer,5,59.8,2,High-Speed Internet,1,1,70.28,18.28
Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,1587.55,Yes,1580.0,1185.0,98.75,1,21.2,Developing Customer,5,34.6,1,High-Speed Internet,0,1,26.26,73.72
Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,40.25,No,40.6,243.6,20.3,1,11.4,New Customer,1,6.2,0,No Internet Service,0,0,3.04,95.75
Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,Yes,809.2,1213.8,101.15,1,15.6,New Customer,5,29.8,2,High-Speed Internet,0,1,19.34,77.73
Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,No,4230.0,1269.0,105.75,2,48.0,Established Customer,6,54.0,2,High-Speed Internet,1,1,55.79,40.74
Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,No,730.35,973.8,81.15,1,16.3,New Customer,3,20.4,1,High-Speed Internet,0,0,14.18,84.73
Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.55,3729.75,No,3671.55,1074.6,89.55,2,48.7,Established Customer,4,44.6,2,High-Speed Internet,0,0,47.83,47.74
Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,No,1423.5,657.0,54.75,1,28.2,Established Customer,3,30.6,2,Standard Internet,0,0,23.36,76.2
Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,1857.3,No,1773.75,645.0,53.75,2,43.1,Established Customer,3,34.8,2,Standard Internet,0,0,31.82,55.51
Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,7322.5,No,7191.0,1269.0,105.75,2,67.6,Loyal Customer,6,70.8,3,High-Speed Internet,1,1,81.54,26.68
Female,1,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,No,6880.25,1270.2,105.85,3,75.5,Loyal Customer,6,69.0,3,High-Speed Internet,1,1,83.13,11.02
Male,0,No,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,64.2,3627.3,No,3531.0,770.4,64.2,2,58.5,Loyal Customer,4,53.0,2,Standard Internet,0,0,51.22,40.71
Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.7,1761.45,Yes,1774.0,1064.4,88.7,1,24.0,Developing Customer,4,32.0,1,High-Speed Internet,0,0,26.1,75.46
Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,No,1666.3,1052.4,87.7,2,33.3,Developing Customer,3,26.4,1,High-Speed Internet,0,0,26.97,62.54
Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.3,4192.15,No,4018.5,1071.6,89.3,1,41.5,Established Customer,4,47.0,1,High-Speed Internet,1,0,46.76,62.91
Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,1411.2,No,1410.5,241.8,20.15,3,79.0,Loyal Customer,1,47.0,0,No Internet Service,0,0,40.15,27.25
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.75,164.5,Yes,159.5,957.0,79.75,1,11.4,New Customer,2,11.2,0,High-Speed Internet,0,0,6.23,92.0
Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.55,2724.6,Yes,2552.85,1134.6,94.55,1,28.9,Established Customer,4,36.2,0,High-Speed Internet,0,1,32.76,71.94
Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.05,264.55,No,240.6,240.6,20.05,3,38.4,New Customer,1,12.2,0,No Internet Service,0,0,15.83,56.38
Male,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,No,4838.4,806.4,67.2,3,80.4,Loyal Customer,6,73.2,4,Standard Internet,1,0,73.29,7.5
Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,1173.55,No,1134.6,1134.6,94.55,1,18.4,New Customer,4,27.2,0,High-Speed Internet,0,1,19.95,79.48
Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,318.5,Yes,345.25,828.6,69.05,1,13.5,New Customer,1,8.0,0,High-Speed Internet,0,0,5.72,94.24
Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,7713.55,No,7632.5,1290.0,107.5,1,59.7,Loyal Customer,7,77.6,3,High-Speed Internet,1,1,83.22,38.6
Male,1,No,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,73.0,2471.25,No,2555.0,876.0,73.0,2,44.5,Established Customer,5,46.0,2,Standard Internet,0,0,41.99,47.0
Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.75,7842.3,No,8032.5,1377.0,114.75,3,79.0,Loyal Customer,8,82.0,4,High-Speed Internet,1,1,96.37,1.0
Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,2227.8,No,2357.55,912.6,76.05,1,31.7,Established Customer,2,28.6,0,High-Speed Internet,0,0,27.83,77.44
Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.25,4990.25,Yes,5005.0,1155.0,96.25,3,66.4,Loyal Customer,5,56.2,2,High-Speed Internet,1,1,65.74,21.29
Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,3744.05,Yes,3740.7,1213.2,101.1,1,35.9,Established Customer,5,47.2,1,High-Speed Internet,0,1,45.22,63.17
Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.7,7220.35,Yes,7224.3,1256.4,104.7,2,68.3,Loyal Customer,6,71.4,2,High-Speed Internet,1,1,82.04,26.18
Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.9,2351.45,No,2337.0,934.8,77.9,1,31.0,Established Customer,2,28.0,0,High-Speed Internet,0,0,27.4,77.94
Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,2989.6,No,2991.45,1087.8,90.65,1,33.1,Established Customer,4,39.8,1,High-Speed Internet,0,1,37.14,68.93
Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.45,6077.75,No,5964.3,1325.4,110.45,3,67.8,Loyal Customer,7,67.4,3,High-Speed Internet,1,1,76.96,12.79
Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,No,4053.3,824.4,68.7,2,61.3,Loyal Customer,5,60.4,2,Standard Internet,1,0,57.98,34.95
Male,1,No,No,55,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.85,2479.05,No,2466.75,538.2,44.85,1,48.5,Loyal Customer,3,48.0,2,Standard Internet,0,0,38.2,61.63
Male,1,Yes,No,69,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),29.8,2134.3,No,2056.2,357.6,29.8,2,68.3,Loyal Customer,1,46.4,1,Standard Internet,0,0,39.32,44.93
Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.9,6000.1,No,5867.4,1066.8,88.9,2,66.2,Loyal Customer,4,59.6,1,High-Speed Internet,1,0,68.2,35.19
Male,0,Yes,Yes,37,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.75,2203.1,No,2173.75,705.0,58.75,2,45.9,Established Customer,4,42.2,3,Standard Internet,0,0,37.86,49.75
Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,183.15,No,178.65,238.2,19.85,2,26.3,New Customer,1,10.4,0,No Internet Service,0,0,10.26,75.06
Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.9,6194.1,No,5996.1,1042.8,86.9,3,78.3,Loyal Customer,7,76.4,3,Standard Internet,1,0,81.66,5.26
Male,0,No,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.65,638.95,No,596.5,715.8,59.65,1,17.0,New Customer,3,21.0,1,Standard Internet,0,0,13.7,84.23
Male,0,No,Yes,40,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.25,2139.2,Yes,2210.0,663.0,55.25,1,38.0,Established Customer,3,39.0,2,Standard Internet,0,0,32.17,69.17
Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,831.75,No,863.2,796.8,66.4,1,19.1,Developing Customer,3,22.8,0,Standard Internet,0,0,16.16,82.72
Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,521.3,Yes,540.6,1081.2,90.1,1,14.2,New Customer,4,23.6,1,High-Speed Internet,0,1,14.67,82.49
Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,1337.5,No,1390.35,241.8,20.15,3,78.3,Loyal Customer,1,46.4,0,No Internet Service,0,0,39.73,27.76
Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.1,7181.95,No,7134.6,1297.2,108.1,2,66.2,Loyal Customer,7,74.6,3,High-Speed Internet,1,1,83.11,23.94
Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.75,608.0,Yes,591.25,645.0,53.75,1,17.7,New Customer,3,21.6,1,Standard Internet,0,0,13.97,83.73
Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,56.9,2560.1,No,2617.4,682.8,56.9,2,52.2,Established Customer,4,47.6,3,Standard Internet,0,0,43.17,45.23
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,Yes,535.8,1071.6,89.3,1,14.2,New Customer,3,18.6,0,High-Speed Internet,0,0,12.14,86.24
Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,5953.0,No,6137.6,1315.2,109.6,1,49.2,Loyal Customer,7,68.6,3,High-Speed Internet,1,1,69.96,46.13
Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1790.15,No,1760.5,301.8,25.15,3,79.0,Loyal Customer,2,52.0,0,No Internet Service,0,0,44.69,23.5
Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.15,2531.4,No,2611.95,949.8,79.15,2,43.1,Established Customer,6,49.8,2,Standard Internet,0,0,44.22,44.26
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),66.75,4760.3,No,4806.0,801.0,66.75,3,80.4,Loyal Customer,5,68.2,3,Standard Internet,1,0,70.61,11.25
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.2,292.85,Yes,285.6,1142.4,95.2,1,12.1,New Customer,4,21.8,0,High-Speed Internet,0,1,12.27,84.0
Female,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.8,953.65,No,927.2,585.6,48.8,1,23.3,Developing Customer,2,21.4,1,Standard Internet,0,0,15.85,83.46
Female,1,No,No,5,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.7,198.0,Yes,228.5,548.4,45.7,1,13.5,New Customer,2,13.0,0,Standard Internet,0,0,7.54,90.49
Female,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.7,5705.05,No,5729.7,968.4,80.7,3,79.7,Loyal Customer,6,72.6,3,Standard Internet,1,0,78.21,8.0
Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,609.9,Yes,596.0,894.0,74.5,1,15.6,New Customer,2,14.8,1,High-Speed Internet,0,0,10.59,88.98
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,20.55,No,20.55,246.6,20.55,1,10.7,New Customer,1,5.6,0,No Internet Service,0,0,2.62,96.25
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.65,79.65,Yes,79.65,955.8,79.65,1,10.7,New Customer,2,10.6,0,High-Speed Internet,0,0,5.47,92.5
Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,115.1,6993.65,No,7021.1,1381.2,115.1,2,62.7,Loyal Customer,8,76.6,4,High-Speed Internet,1,1,83.44,22.7
Female,0,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.7,4122.65,No,4238.7,716.4,59.7,3,79.7,Loyal Customer,5,67.6,3,Standard Internet,1,0,66.99,11.75
Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),86.45,5762.95,No,5878.6,1037.4,86.45,2,67.6,Loyal Customer,4,60.8,2,High-Speed Internet,1,0,68.87,34.18
Male,0,No,No,46,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),33.7,1537.85,No,1550.2,404.4,33.7,2,52.2,Established Customer,2,37.6,2,Standard Internet,0,0,31.93,52.73
